COGNOME;NOME;EMAIL;TELEFONO;
"castagna";"eola";"eola-72@virgilio.it";"349244588"
"burla";"vieri";"vieriburla@alice.it";"3452172414"
"Piazza";"rino";"rino-20@yahoo.com";"3497873068"
"soro";"meschino";"-soro47@alice.it";"3485789545"
"Pastore";"redento";"redentoPastore@hotmail.it";"3475990972"
"Marino";"pinetta";"-Marino45@alice.it";"3475669696"
"Coppola";"mieke t.h.";"mieke t.h..Coppola@hotmail.it";"347223367"
"Riva";"pasino";".Riva24@alice.it";"3483404975"
"zurzolo";"gentilia";"gentiliazurzolo@hotmail.com";"3488399820"
"von oppen";"arriga";"#####";"3491680389"
"rosata";"morosina";"rosata21@tim.it";"3477172942"
"avello";"leone";".avello91@alice.it";"3454330027"
"eichenberger";"bonifazio";"bonifazio-15@hotmail.it";"3471264332"
"iachini";"nea";"-iachini51@yahoo.com";"3455326233"
"burla";"mirano";"mirano-burla@yahoo.com";"3492927018"
"assal";"dato";"datoassal@virgilio.it";"3491821700"
"harasymiuk";"eleano";"#####";"3496756020"
"cannizzaro";"esmeralda";"#####";"3492868920"
"d'ambrosio";"reginaldo";".d'ambrosio43@gmail.com";"3476514927"
"Costantini";"nemo";"nemo.Costantini@hotmail.com";"3451476285"
"spalletta";"reneo";"spalletta08@tim.it";"3477159990"
"zanella";"ortesio";"ortesio-zanella@hotmail.com";"3462949049"
"giura";"richelmo";"giura40@gmail.com";"347441579"
"bennada epse herichi";"fausto";"fausto.51@tim.it";"3483512770"
"gentilini";"jole";"jole28@yahoo.com";"3497257572"
"ducci";"ezelinda";"ducci73@tim.it";"3461333643"
"ciampaglia";"india";"india.ciampaglia@alice.it";"3463318458"
"nizzi";"erica luisa";"erica luisanizzi@hotmail.com";"3453967191"
"spoletini";"eleana";"eleana.spoletini@gmail.com";"3467058149"
"cavaterra";"averio";"averio.cavaterra@libero.it";"3455465077"
"guzman soriano";"eraclita";".guzman soriano55@alice.it";"3461860329"
"fabiani";"damasca";"damasca.fabiani@alice.it";"3477884266"
"De Santis";"mercuria";"mercuriaDe Santis@virgilio.it";"3468984070"
"capitani";"noredino";".capitani21@libero.it";"3469990447"
"rainesi";"dioscoride";"dioscoride.rainesi@alice.it";"3455458971"
"iuliano";"consolina";"consolina.iuliano@libero.it";"3491323625"
"giuliani";"oriede";"oriede-giuliani@alice.it";"3492941270"
"bencivenga";"olianna";"olianna-bencivenga@gmail.com";"3464009257"
"ortu";"faustina";"-ortu04@virgilio.it";"3452612398"
"santucci";"uberto";"ubertosantucci@tim.it";"3451218293"
"Neri";"floredano";"floredanoNeri@tim.it";"3462904174"
"ghazi";"jano";".ghazi37@alice.it";"3471016126"
"valvano";"doviglia";"doviglia-valvano@alice.it";"3486785278"
"romagnoli";"raimondo maria";"raimondo maria.romagnoli@libero.it";"3474260262"
"caniglia";"carlina";"carlina.caniglia@gmail.com";"347380635"
"laurenti";"oldino";"oldino.laurenti@hotmail.it";"3494087665"
