COGNOME;NOME;EMAIL;TELEFONO;
"salvemini";"goffreda";"goffreda20@yahoo.com";"3482321336"
"Guidi";"rinalda";"rinalda90@hotmail.it";"3478222613"
"vannozzi";"baldovina";"bavannozzi@hotmail.com";"3495413313"
"conte";"davidino";"conte-davidino@hotmail.com";"3460146545"
"sanna";"bortolomea";"bo-sanna@libero.it";"3465665610"
"scardone";"ilvio";"ilvio.scardone@yahoo.com";"3474131338"
"gagliardi";"regildo";"r-gagliardi@gmail.com";"3473442601"
"zolea";"gennaia";"gennaiazolea@alice.it";"3470778437"
"toso";"madina";"ma-toso@hotmail.com";"3477183882"
"campana";"ernano";"ernano.campana@yahoo.com";"3473133088"
"fazi";"settembrino";"settembrino68@hotmail.it";"3452346456"
"Marchetti";"lionetta";"lionetta-marchetti@yahoo.com";"3478465256"
"piacentini";"paterniano";"p-piacentini@alice.it";"3473555667"
"assal";"alderigo";"alde.assal@alice.it";"3495227042"
"jaschke ";"alamiro";"jaschke-a@alice.it";"3463507860"
"planta";"rosalio";"planta@yahoo.com";"3477758535"
"el kaaba  armit";"ulissa";"uelkaabaarmit@yahoo.com";"3462160688"
"Pastore";"ianna";"iapastore@libero.it";"3492631118"
"borrelli";"eco";"eco02@virgilio.it";"3495753265"
"michilli";"manio";"manio42@libero.it";"3484412772"
"settembrini";"rovero";"settembrini80@hotmail.com";"3480645774"
"arlati";"fragola";"arlati00@virgilio.it";"3453550283"
"apa";"florina";"florina.apa@alice.it";"3456748523"
"piga";"giampiera";"giampiera14@alice.it";"3458708663"
"assal";"cleonice";"assal.cleonice@hotmail.it";"3474554225"
"grebenea";"gesualdo";"grebenea14@hotmail.com";"3464308166"
"baragliu";"amaranta";"ama.baragliu@gmail.com";"3458257186"
"moukrim";"erido";"erido01@hotmail.it";"3493260280"
"bagnaia";"fann�?";"fa.bagnaia@tim.it";"3464775834"
"Valente";"bonifacio";"bonifacio87@libero.it";"3453541864"
"cerchierini";"libertario";"cerchierini.libertario@libero.it";"3457262015"
"speziale";"attiliana";"attilianaspeziale@alice.it";"3466165134"
"iacobelli";"silvino";"silvinoiacobelli@gmail.com";"3498170145"
"benhadda";"oloferne";"oloferne87@virgilio.it";"3493322714"
"pascucci";"licinio";"l.pascucci@alice.it";"3495054645"
"Gentile";"ernando";"e.gentile@libero.it";"3484466570"
"lattanzi";"sirte";"sirte.lattanzi@tim.it";"3472867827"
"manchia";"nunziante";"manchia80@gmail.com";"3464118861"
"capanna";"nunzio";"nunzio72@hotmail.com";"3498474612"
"coluccia";"annalia";"coluccia00@hotmail.it";"3485263572"
"ercolani";"adelchi";"ade.ercolani@tim.it";"3480360416"
"zeolla";"gianfranca";"gianfranca00@yahoo.com";"3468020851"
"moukrim";"archimede";"moukrim-archimede@hotmail.it";"3480326775"
"caniglia ";"migliorina";"mi.caniglia@tim.it";"3471408060"
"von oppen";"perlina";"perlina@gmail.com";"3497177421"
"vandenbulcke";"genunzio";"abcdefghijklmno@gmail.com";"3452538818"
"borrelli";"messinella";"m.borrelli@tim.it";"3464274308"
"Giuliani";"oderio";"oderio65@libero.it";"3472545251"
"ciervo";"orvedo";"orvedo77@gmail.com";"3450724480"
"baldinotti";"terziana";"b4ld1n0tt1t3rz14n4@libero.it";"3470366440"
"callegarini";"nevis";"nevis.callegarini@hotmail.it";"3454651661"
"ianne";"gerardina";"gerardina-ianne@tim.it";"3497778013"
"chaibi";"telma";"telma13@libero.it";"3450541053"
"d'agapito";"derna";"dagapito-derna@libero.it";"3466522582"
"Ricci";"comasia";"comasia.ricci@alice.it";"3498531030"
"paradisi";"pasquetta";"pasquetta@gmail.com";"3497634678"
"tazzari";"orsolinda";"orsolinda.tazzari@gmail.com";"3464243788"
