COGNOME;NOME;EMAIL;TELEFONO;
"tioni";"gisulfo";"gi.tioni@virgilio.it";"3472740545"
"scotti";"speranza";"speranza.scotti@virgilio.it";"3491337578"
"Aiello";"santola";"aiello71@tim.it";"3466704867"
"piga";"futura";"futura32@hotmail.it";"3494451057"
"polyzopoulos";"parigina";"p.polyzopoulos@alice.it";"3487888225"
"Ruggeri";"rufina";"rufina.ruggeri@gmail.com";"3493134245"
"ciampaglia";"tamaro";"ta-ciampaglia@yahoo.com";"3450820834"
"pelo";"raffelina";"raffelina84@gmail.com";"3458224022"
"satta";"adalgerio";"adalgerio.satta@yahoo.com";"3487713876"
"baronti";"remiggio";"remiggio86@gmail.com";"3491722268"
"d'ambrosio";"irlando";"irlando-dambrosio@hotmail.it";"3457421060"
"Amato";"brunaldo";"brunaldo-amato@hotmail.it";"3482324103"
"moiano";"pierfrancesco";"pierfrancesco@tim.it";"3472211057"
"Fabbri";"quartina";"qu.fabbri@alice.it";"3471417887"
"Fumagalli";"onoratina";"ono.fumagalli@hotmail.com";"3482160726"
"Sanna";"goito";"g.sanna@hotmail.com";"3453716636"
"ducci";"angiolina";"ducci83@gmail.com";"3498718478"
"scipioni";"avventina";"a-scipioni@virgilio.it";"3467544183"
"laita";"stefanina";"stefanina.laita@libero.it";"3487583418"
"carina";"fiordineve";"carinafi@libero.it";"3494800527"
"quadalti noferini";"fulda";"abcdef@hotmail.it";"3474247737"
"pongetti";"filideo";"pongetti-filideo@hotmail.it";"3475858600"
"de matteo";"zemiro";"zemiro-dematteo@alice.it";"3481852733"
"spoletini";"stelvio";"abcdefghi@gmail.com";"3480168881"
"ahmed el ghandor";"girardo";"ahmedelghandor29@alice.it";"3491240536"
"el haqaoui";"zopito";"zopito32@libero.it";"3491543200"
"colonna";"leondino";"l.colonna@tim.it";"3478612460"
"avendato";"efisina";"efisina46@libero.it";"3467103720"
"sala";"alida";"alida98@virgilio.it";"3496115837"
"panchetti";"bennardo";"panchetti.bennardo@hotmail.com";"3497704825"
"frasca";"bambino";"bambinofrasca@alice.it";"3466505772"
"trombino";"eccelso";"eccelsotrombino@alice.it";"3468502577"
"Monti";"leana";"leanamonti@virgilio.it";"3453862561"
"lelli";"romeo";"rlelli@alice.it";"3474123416"
"Ferrari";"steno";"ferrari-s@gmail.com";"3484071535"
"mercantini";"adelita";"adelitamercantini@libero.it";"3486787578"
"di menna";"annalia";"annalia100@virgilio.it";"3462177625"
"albanese";"margarita";"margarita-albanese@libero.it";"3497115277"
"ahmed el ghandor";"ricciarda";"ahmedelghandor50@virgilio.it";"3455147526"
"lucchesini";"lisetto";"li-lucchesini@virgilio.it";"3492057007"
"angelicchio";"folgore";"fangelicchio@virgilio.it";"3461570483"
"nizzi";"ramuccio";"ramuccio62@virgilio.it";"3490211731"
"planta";"catiello";"ca.planta@hotmail.it";"3497205784"
"nicastro";"onofrina";"nicastroono@hotmail.com";"3468445177"
"Galli";"favorina";"favorina06@hotmail.it";"3456880463"
"accadia";"elvisio";"elvisio79@libero.it";"3458006868"
"sassetti";"ascanio";"sassetti.asca@tim.it";"3485844751"
"Milani";"anne marie luce";"annemarieluce65@tim.it";"3455581174"
"Villa";"russo";"russo.villa@hotmail.it";"3455860525"
"ghini";"ortesio";"ghini31@hotmail.com";"3454248015"
"petritoli";"adionilla";"adionillapetritoli@virgilio.it";"3475473260"
"fontolan";"alberica";"fontolan00@tim.it";"3478418522"
"moukrim";"filemone";"filemone.moukrim@hotmail.com";"3476523476"
"tambini";"loro";"abcdefghijklmnopqr@libero.it";"3483137427"
"minestrini ";"rimo";"rimo.minestrini@hotmail.it";"3473602621"
"chesti";"nilda";"nilda12@hotmail.com";"3483205167"
"iacoangeli";"ostillo";"iacoangeli.ostillo@hotmail.it";"3460024030"
"tranquilli";"rubeno";"rubenotranquilli@tim.it";"3485020545"
"bonn";"orneglia";"orneglia100@virgilio.it";"3466463304"
"assal";"linuccio";"linuccio.assal@gmail.com";"3467871676"
"sassi";"gaudino";"sassi10@hotmail.com";"3457711055"
"karim";"damaso";"karim.da@tim.it";"3485005580"
"quadrini";"foscaro";"foscaro37@alice.it";"3464761686"
"passitto";"rossano";"rossano.passitto@hotmail.it";"3475806203"
"rimoldi";"rosarina";"rosarina78@libero.it";"3453727741"
"abu";"musetta";"abu90@alice.it";"3453186234"
"balice";"perlina";"balice.p@hotmail.com";"3495674573"
"mezzogori";"anita";"mezzogori77@hotmail.it";"3494363032"
"nurul";"egisto";"nurul-egi@gmail.com";"3483761534"
"Catalano";"umberta";"umbe.catalano@hotmail.it";"3485486588"
"stazzone";"ubertino";"ubertino@libero.it";"3456866485"
"wozniczka";"erode";"wozniczkaero@gmail.com";"3492482460"
"soro";"corallino";"corallinosoro@virgilio.it";"3491774437"
"carrara";"ubalda";"abcdefghijklmnopq@tim.it";"3465862837"
"guaman";"orione";"orione51@hotmail.it";"3460288132"
"Catalano";"lisetta";"catalano67@alice.it";"3474487681"
"castaldo";"frida";"abcdefghijklmnopq@hotmail.it";"3461833227"
"Conti";"emira";"emira-conti@tim.it";"3485242781"
