COGNOME;NOME;EMAIL;TELEFONO;
"balice";"sperandia";"sbalice@hotmail.it";"3493272357"
"fabiani";"tereso";"tereso.fabiani@virgilio.it";"3481556310"
"tufano";"turillo";"t.tufano@tim.it";"3478046703"
"fratini";"orviero";"fratini98@gmail.com";"3466768622"
"ortu";"salvatrice";"sa-ortu@virgilio.it";"3478805884"
"d'ottavio ";"peppe";"peppe95@virgilio.it";"3493016543"
"donati";"milda";"mdonati@libero.it";"3485151146"
"baronti";"fioralda";"fibaronti@alice.it";"3472750532"
"fontanilla";"tino";"tino20@alice.it";"3452327451"
"marano";"almirante";"almirante35@gmail.com";"3470453762"
"di maio";"elenio";"dimaio12@alice.it";"3497163305"
"cataldi";"ercoliano";"ercolianocataldi@yahoo.com";"3484131556"
"trasforini";"dorinda";"trasforini33@hotmail.com";"3495786706"
"pompili";"ikbale";"ikbale93@yahoo.com";"3496053067"
"baldari";"bibbiano";"baldari.bibbiano@virgilio.it";"3472322244"
"fiumi";"nilva";"nilva.fiumi@hotmail.com";"3488578822"
"mane";"eusepio";"abcdefghijklmnopqrs@hotmail.it";"3471503343"
"mangano";"luigi";"luigi10@hotmail.com";"3472107583"
"maldini";"addolorato";"addolorato.maldini@tim.it";"3460584887"
"barone";"resio";"resio32@virgilio.it";"3451407860"
"sarpieri";"romiro";"romiro41@alice.it";"3464488670"
"de matteo";"ugoberto";"ugoberto86@libero.it";"3482286303"
"siracusa";"nabor";"naborsiracusa@libero.it";"3472310713"
"massa";"oldenio";"oldenio.massa@hotmail.it";"3491501787"
"d'amora";"lidamo";"lidamodamora@virgilio.it";"3474664615"
"kamal";"mansueta";"kamalmansueta@gmail.com";"3468078754"
"vandenbulcke";"edoardino";"vandenbulcke53@tim.it";"3468262558"
"mangano";"redano";"remangano@tim.it";"3496103517"
"Mancini";"gemisto";"mancini28@gmail.com";"3476256761"
"capone ";"guidone";"guidone30@hotmail.it";"3454738253"
"donatantonio";"antigone";"antigone.donatantonio@hotmail.it";"3497662346"
"sarpieri";"maida";"maida46@libero.it";"3487267114"
"lattanzi";"severiana";"lattanzi67@yahoo.com";"3456271278"
"panza";"onia";"panza-onia@hotmail.com";"3490364261"
"Ruggiero";"ilvana";"ilvana.ruggiero@tim.it";"3496567338"
"olivelli";"nunziatina";"olivelli01@virgilio.it";"3452227756"
"Agostini";"ivanda";"ivanda85@tim.it";"3481380804"
"corrado";"zilio";"corrado.zilio@alice.it";"3454421874"
"zecchini";"bellisario";"be.zecchini@libero.it";"3474507606"
"Ruggeri";"vanino";"ruggeri.va@alice.it";"3467326354"
"Villa";"lottario";"villa.l@alice.it";"3470483658"
"marano";"fiordiligi";"fiordiligi04@alice.it";"3470117387"
"zito";"enea";"enea05@hotmail.it";"3488624744"
"finiti";"narcisio";"abcdefghi@hotmail.com";"3467768343"
"de florio";"andronico";"deflorio06@tim.it";"3478763804"
"mane'";"fidea";"fideamane@tim.it";"3491466144"
"lesniewska";"severio";"slesniewska@alice.it";"3475136864"
"grossi pavia";"ilvia";"ilvi-grossipavia@virgilio.it";"3473367457"
"mezzogori";"gesuina";"gesuina14@hotmail.com";"3474157810"
"barruga";"nicoletto";"n.barruga@hotmail.it";"3486856544"
"d'ottavio ";"leopoldo";"leopoldodottavio@hotmail.it";"3463828420"
"casadei";"egizio";"casadei81@yahoo.com";"3468404086"
"valvano";"marta";"valvano43@yahoo.com";"3474308624"
"bazhanova";"esuberanzio";"bazhanovaesu@alice.it";"3481774176"
"Di Stefano";"endrio";"endrio91@alice.it";"3460726758"
