COGNOME;NOME;EMAIL;TELEFONO;
"Colombo";"Fedorvana";"colombo65@hotmail.it";"3487036511"
"Cutillo";"Gioacchina";"gioacchina07@hotmail.it";"3483981502"
"Abbondanza";"Raimondina";"raimondina17@tim.it";"3474012902"
"Speziale";"Fedelinda";"f3d3l1nd4-sp3z14l3@hotmail.com";"3475717559"
"De filippis";"Antero";"de_filippis74@hotmail.com";"3474785224"
"Curcio";"Idina";"id1n4.curc10@libero.it";"3459403566"
"Simoni";"Calvo";"csimoni@alice.it";"3451753428"
"Lena";"Obizzo";"lena.obi@gmail.com";"3474761080"
"Moschetti";"Reano";"reanomoschetti@alice.it";"3456679063"
"Manchia";"Roselio";"manchiaro@hotmail.com";"3458511856"
"Bazhanova";"Erino";"bazhanova95@yahoo.com";"3480536959"
"Bonventre";"Brigido";"brigido-bonventre@hotmail.it";"3464541654"
"Olivieri";"Ninni";"olivieri.ni@virgilio.it";"3451747763"
"Romani bergonzo";"Ruello";"ruello18@virgilio.it";"3476030464"
"Policarpo";"Faviana";"faviana72@hotmail.it";"3472517150"
"Steffenoni";"Lorenzina";"l-st3ff3n0n1@virgilio.it";"3491524683"
"Fumagalli";"Adiutore";"ad1.fum4g4ll1@hotmail.it";"3478104059"
"Fiordigigli";"Quiro";"fiordigigli-quiro@yahoo.com";"3455490133"
"Baldinotti";"Avellina";"avellina71@hotmail.com";"3452472629"
"Carina";"Reo";"carina13@alice.it";"3462735204"
"Santana moscato";"Decimino";"decimino.santana_moscato@virgilio.it";"3491104577"
"Bagnato";"Tersilio";"bagnato-t@virgilio.it";"3489189363"
"Disabato";"Festilia";"festilia80@tim.it";"3459819837"
"De cataldo";"Bartola";"de_cataldo.bartola@hotmail.com";"3465033997"
"Giuliani";"Micol";"m1c0lg1ul14n1@gmail.com";"3475452036"
"Huaman lopez";"Goretto";"goretto53@hotmail.it";"3476302257"
"Moiano";"Monir";"monirmoiano@virgilio.it";"3470956012"
"Lanzoni";"Lorisa";"lorisa-lanzoni@hotmail.com";"3478940080"
"Berardi";"Sisinio";"s.b3r4rd1@yahoo.com";"3493487533"
"Zavoli";"Fenimola";"fenimola.zavoli@alice.it";"3460574442"
"Ferri";"Espedita";"ferri-espe@hotmail.it";"3456466293"
"Parisi";"Olivia";"olivia54@yahoo.com";"3464338696"
"Pepe";"Fonte";"fontepepe@hotmail.com";"3480291292"
"Marocchini";"Pantalea";"p4nt4l34.m4r0cch1n1@tim.it";"3485882799"
"Pasquini";"Nilio";"nilio-pasquini@tim.it";"3496426719"
"Cirillo";"Grado";"cirillo24@yahoo.com";"3453829697"
"Finiti";"Mose";"mose97@tim.it";"3499343142"
"D'emilia";"Elisiana";"elid'emilia@virgilio.it";"3467529207"
"Taurone";"Ippolito";"ippolito@yahoo.com";"3467904233"
"Latini";"Obaldo";"obaldo@hotmail.it";"3465189964"
"Fabbri";"Remon";"r.fabbri@yahoo.com";"3458915403"
"Turci";"Annuncia";"annuncia53@hotmail.it";"3468664700"
"Emumwen";"Re";"emumwen69@hotmail.com";"3487377401"
"Spoletini";"Alghisio";"alghisio61@yahoo.com";"3457544630"
"Palma";"Eduino";"eduino27@virgilio.it";"3491674934"
"De santis";"Reonaldo";"rede_santis@alice.it";"3474243928"
"Bernardi";"Salvadora";"sabernardi@yahoo.com";"3466866600"
"Greco";"Primilio";"primilio01@tim.it";"3457103093"
"Di tuoro";"Ireneo";"d1_tu0r0-ir3n30@alice.it";"3468980410"
"Sala";"Folco";"sala28@yahoo.com";"3492978260"
"Diamantini";"Folicardo";"diamantini56@tim.it";"3471430952"
"Saccone";"Gigliante";"gi-saccone@libero.it";"3494797299"
"Tulli";"Vivina";"tulli92@virgilio.it";"3468705162"
"Ossati";"Montagnina";"wlolqnuptxnjwchcfvs@virgilio.it";"3461346748"
"Marano";"Gelsino";"gelsino85@hotmail.com";"3468838958"
"Di mario";"Espedito";"di_mario39@yahoo.com";"3478608163"
"Bentivegna";"Alfredina";"alfredina68@hotmail.com";"3461900094"
"Sanna";"Alessi";"sanna35@yahoo.com";"3474048705"
"Vincenzi";"Giannella";"zyysfmrhodmqs@gmail.com";"3453057971"
"El kaaba  armit";"Osvina";"osvina20@virgilio.it";"3496596381"
"Bertini";"Fatma";"fa-bertini@hotmail.com";"3486673946"
"Rifilato";"Asclepiade";"a.rifilato@virgilio.it";"3490520286"
"Pierucci";"Beniamino";"pierucci@alice.it";"3455639140"
"Freschi";"Carmelindo";"carmelindo.freschi@hotmail.it";"3487335490"
"Steffenoni";"Teresino";"teresino-steffenoni@yahoo.com";"3457729834"
