COGNOME;NOME;EMAIL;TELEFONO;
"Orlandi";"Zairo";"orlandi64@libero.it";"3497955730"
"Volpe";"Florita";"florita-vo@gmail.com";"3452664862"
"Wozniczka";"Mercuria";"wozniczka-mercuria@gmail.com";"3467123857"
"Villa";"Rosanno";"villa05@alice.it";"3452763428"
"Laurenti";"Fredina";"l-fredina@gmail.com";"3458782338"
"Cecchetti";"Fontanella";"cecchetti19@yahoo.com";"3471556237"
"Lopez";"Provvida";"provvida94@tim.it";"3469369614"
"Arena";"Osmana";"are.osmana@virgilio.it";"3458837853"
"Caligari";"Temistocle";"caligari17@virgilio.it";"3480400700"
"Moro";"Idelmina";"moro73@virgilio.it";"3476552637"
"Fontana";"Oneglio";"f0nt4n4-0n3gl10@gmail.com";"3495140658"
"Laita";"Eusanio";"eusanio04@libero.it";"3478914032"
"Cutillo";"Ferrante";"cutillo-ferrante@hotmail.com";"3475238739"
"Cerilli";"Loro";"cerilli.loro@tim.it";"3480785551"
"Pellegrino";"Riziere";"pe-riziere@hotmail.com";"3482897322"
"Sposato";"Silvano";"sposato61@hotmail.it";"3494054688"
"Medda";"Alicio";"8704874@alice.it";"3487980387"
"Colombo";"Gianfranco";"gianfranco.c@gmail.com";"3464328015"
"De Bacco";"Delia";"debacco45@libero.it";"3461367770"
"Poli";"Aide";"poli73@virgilio.it";"3463236572"
"De Bacco";"Annino";"debacco-annino@hotmail.com";"3451064921"
"Cipollone";"Valfrida";"cipollone-valfrida@tim.it";"3456392857"
"Cenciarelli";"Fontina";"fontina60@gmail.com";"3494127587"
"Brunetti";"Maruzza";"brunetti-maruzza@libero.it";"3457328375"
"Pompili";"Prisca";"pompili46@alice.it";"3456774760"
"Pasquini";"Bachisia";"pa.bachisia@hotmail.it";"3478656315"
"Fiadone";"Medina";"fiadone-medina@libero.it";"3492375360"
"D'amore";"Aletta";"d4m0r3.4l3tt4@virgilio.it";"3467973335"
"Frasca";"Zina";"frasca46@alice.it";"3457355984"
"Rizzelli";"Else";"rizzelli@libero.it";"3485717259"
"Lecca";"Cherubino";"cherubino43@virgilio.it";"3471218089"
"Mathlouthi";"Balderico";"balderico45@hotmail.it";"3499510809"
"Coccia";"Ilvano";"ilvano87@yahoo.com";"3452914878"
"Sposato";"Vando";"vando.s@virgilio.it";"3469314493"
"Meucci";"Olinta";"olinta99@virgilio.it";"3467915596"
"Panchetti";"Aminta";"aminta.pa@gmail.com";"3469028546"
"Paul";"Ordana";"pa.ordana@yahoo.com";"3478413989"
"Mugione";"Evalda";"evalda@hotmail.it";"3487819814"
"Milutinovic";"Igilda";"mi-igilda@gmail.com";"3457450948"
"Donnhauser";"Mileda";"do-mileda@yahoo.com";"3458919307"
"Poni";"Otellina";"po-otellina@hotmail.it";"3482716085"
"Succi";"Rizziero";"rizziero68@yahoo.com";"3479206064"
"Paradisi";"Casimiro";"casimiro82@virgilio.it";"3457690800"
"Villa";"Era";"era.v@alice.it";"3490381095"
"Donati";"Splendore";"donati62@virgilio.it";"3496489272"
"D'ambrosio";"Ferida";"dambrosio.ferida@alice.it";"3461486272"
"Palma";"Tonuccio";"tonuccio.pa@gmail.com";"3478160742"
"Malagigi";"Olao";"olao-ma@virgilio.it";"3459222391"
"Guida";"Omar";"omar16@alice.it";"3474168221"
"Tabane";"Riziero";"tabane73@gmail.com";"3458194011"
"Pellegrini";"Mohamed Ali";"p3ll3gr1n1-m0h4m3d4l1@libero.it";"3472212477"
"Buongrazio";"Barberino";"barberino-bu@virgilio.it";"3483045106"
"Bonsignore";"Clarice";"621863623@alice.it";"3499420811"
"La Sorda";"Fiorilena";"fiorilena.lasorda@gmail.com";"3468650142"
